Date,ONGC,Reliance,BPCL,IndiGo,Maruti,Mahindra,Asian Paints,Pidilite,HUL,ITC,HDFC Bank,SBI,TCS,Infosys
2014-09-22,155.943115234375,212.1796417236328,57.78466033935547,,2782.85546875,620.6234130859375,596.7951049804688,186.4190216064453,614.1106567382812,162.80465698242188,195.51296997070312,231.88636779785156,1055.2154541015625,337.39483642578125
2014-09-23,151.552490234375,206.68017578125,56.11236572265625,,2778.8623046875,609.4305419921875,580.384033203125,186.93870544433594,614.400390625,162.8265838623047,193.6875457763672,227.8441619873047,1042.1890869140625,333.37451171875
2014-09-24,153.93385314941406,206.5089569091797,55.36241149902344,,2787.9384765625,613.7945556640625,583.1724853515625,187.29299926757812,632.6572265625,165.6370086669922,195.19351196289062,221.61813354492188,1024.6651611328125,336.8587341308594
2014-09-25,148.96646118164062,198.9766082763672,53.47030258178711,,2774.73291015625,611.8726196289062,567.4468994140625,186.30091857910156,628.7243041992188,165.3955078125,193.93853759765625,211.9337615966797,1050.0975341796875,341.1286926269531
2014-09-26,153.31993103027344,199.7041778564453,55.121055603027344,,2757.26171875,630.1655883789062,573.6183471679688,188.3795928955078,622.183349609375,163.22186279296875,198.88998413085938,217.95474243164062,1040.560302734375,340.12591552734375
2014-09-29,151.62689208984375,199.68276977539062,54.93571853637695,,2730.169921875,625.5528564453125,571.8809814453125,189.39529418945312,618.0848999023438,160.7627716064453,197.39537048339844,218.35137939453125,1073.1070556640625,346.4938049316406
2014-09-30,152.01760864257812,202.3682861328125,56.49595642089844,,2779.81591796875,615.400146484375,575.5838012695312,187.60009765625,617.6707153320312,162.5631561279297,199.11813354492188,217.994873046875,1060.952880859375,346.3736572265625
2014-10-01,149.8966827392578,198.4095458984375,56.276145935058594,,2696.407958984375,628.4470825195312,577.549560546875,187.2457733154297,609.515380859375,159.88449096679688,198.05712890625,216.00270080566406,1076.0728759765625,355.5741882324219
2014-10-07,147.626953125,198.1848602294922,56.07787322998047,,2667.09228515625,613.4102783203125,575.1724243164062,186.77333068847656,609.2255249023438,159.2916717529297,196.79074096679688,210.92652893066406,1058.917724609375,354.0955505371094
2014-10-08,151.1245880126953,200.44239807128906,58.15961837768555,,2678.391845703125,620.3294067382812,580.8409423828125,184.81277465820312,608.3560791015625,160.58709716796875,197.96588134765625,214.9241943359375,1040.250244140625,337.3533020019531
2014-10-09,153.09664916992188,204.28350830078125,57.9010124206543,,2728.400634765625,618.271728515625,598.9893188476562,184.8363800048828,611.9578247070312,160.49928283691406,202.5293731689453,221.01205444335938,1049.109130859375,337.04364013671875
